,longitude,latitude,day,month,year,native,species,DOY,geometry,ClimateDivision
10919,-121.559,39.605,17,03,2013,yes,Amsinckia menziesii,76,POINT (-121.559 39.605),2
10920,-121.938,37.881,08,04,2012,yes,Amsinckia menziesii,99,POINT (-121.938 37.881),4
10921,-122.733,38.567,08,04,2012,yes,Amsinckia menziesii,99,POINT (-122.733 38.567),1
10922,-122.225,37.885,05,04,2012,yes,Amsinckia menziesii,96,POINT (-122.225 37.885),4
10923,-122.604,38.138,29,03,2012,yes,Amsinckia menziesii,89,POINT (-122.604 38.138),1
10924,-122.781,38.612,12,03,2012,yes,Amsinckia menziesii,72,POINT (-122.781 38.612),1
10925,-122.225,37.885,08,03,2012,yes,Amsinckia menziesii,68,POINT (-122.225 37.885),4
10926,-122.134,38.251,25,02,2012,yes,Amsinckia menziesii,56,POINT (-122.134 38.251),1
10927,-118.905,34.563,23,05,2010,yes,Amsinckia menziesii,143,POINT (-118.905 34.563),6
10928,-122.581,37.97,02,04,2011,yes,Amsinckia menziesii,92,POINT (-122.581 37.97),1
10929,-117.11,32.553,09,04,2010,yes,Amsinckia menziesii,99,POINT (-117.11 32.553),6
10930,-117.084,32.64,11,04,2010,yes,Amsinckia menziesii,101,POINT (-117.084 32.64),6
10931,-116.879,32.602,08,04,2010,yes,Amsinckia menziesii,98,POINT (-116.879 32.602),6
10932,-117.617,37.2,11,04,1972,yes,Amsinckia menziesii,102,POINT (-117.617 37.2),7
10933,-120.857,37.27,31,03,2004,yes,Amsinckia menziesii,91,POINT (-120.857 37.27),5
10934,-121.142,38.513,15,05,2002,yes,Amsinckia menziesii,135,POINT (-121.142 38.513),5
10935,-120.95,38.617,07,04,1991,yes,Amsinckia menziesii,97,POINT (-120.95 38.617),5
10936,-122.3,40.114,08,04,2000,yes,Amsinckia menziesii,99,POINT (-122.3 40.114),2
10937,-122.3,40.114,08,04,2000,yes,Amsinckia menziesii,99,POINT (-122.3 40.114),2
10940,-117.267,33.392,02,05,1994,no,Medicago polymorpha,122,POINT (-117.267 33.392),6
10947,-121.174,37.465,25,03,2015,no,Medicago polymorpha,84,POINT (-121.174 37.465),5
10948,-120.586,35.047,07,03,1985,no,Medicago polymorpha,66,POINT (-120.586 35.047),4
10949,-120.828,35.334,14,06,1988,no,Medicago polymorpha,166,POINT (-120.828 35.334),4
10950,-120.658,35.363,01,04,1990,no,Medicago polymorpha,91,POINT (-120.658 35.363),4
10951,-120.267,35.283,10,04,1982,no,Medicago polymorpha,100,POINT (-120.267 35.283),4
10958,-119.059,34.165,14,06,1985,no,Medicago polymorpha,165,POINT (-119.059 34.165),6
10964,-118.903,34.225,20,04,2001,no,Medicago polymorpha,110,POINT (-118.903 34.225),6
10966,-121.915,37.846,28,02,2016,no,Medicago polymorpha,59,POINT (-121.915 37.846),4
10973,-117.799,34.16,18,04,2016,no,Medicago polymorpha,109,POINT (-117.799 34.16),6
10974,-117.809,34.204,12,04,2016,no,Medicago polymorpha,103,POINT (-117.809 34.204),6
10975,-118.812,36.502,23,05,1986,no,Medicago polymorpha,143,POINT (-118.812 36.502),5
10976,-122.61,38.674,27,03,1978,no,Medicago polymorpha,86,POINT (-122.61 38.674),2
10977,-122.521,38.552,11,04,1979,no,Medicago polymorpha,101,POINT (-122.521 38.552),1
10978,-122.373,38.388,02,04,1972,no,Medicago polymorpha,93,POINT (-122.373 38.388),1
10979,-122.28,38.483,03,05,1981,no,Medicago polymorpha,123,POINT (-122.28 38.483),1
10980,-122.38,38.503,25,04,1971,no,Medicago polymorpha,115,POINT (-122.38 38.503),1
10982,-122.292,38.493,03,05,1981,no,Medicago polymorpha,123,POINT (-122.292 38.493),1
10983,-119.587,36.915,26,03,1977,no,Medicago polymorpha,85,POINT (-119.587 36.915),5
10984,-123.901,40.338,28,07,1983,no,Medicago polymorpha,209,POINT (-123.901 40.338),1
10985,-122.472,38.618,23,04,1971,no,Medicago polymorpha,113,POINT (-122.472 38.618),2
10986,-122.32,38.63,04,04,1971,no,Medicago polymorpha,94,POINT (-122.32 38.63),2
10987,-121.48,39.748,09,05,1975,no,Medicago polymorpha,129,POINT (-121.48 39.748),2
10988,-120.463,37.846,10,06,1984,no,Medicago polymorpha,162,POINT (-120.463 37.846),5
10989,-122.022,37.094,29,05,1986,no,Medicago polymorpha,149,POINT (-122.022 37.094),4
10990,-121.483,39.748,29,05,1975,no,Medicago polymorpha,149,POINT (-121.483 39.748),2
10991,-122.44,38.568,26,05,1972,no,Medicago polymorpha,147,POINT (-122.44 38.568),1
10992,-122.831,38.837,05,05,1984,no,Medicago polymorpha,126,POINT (-122.831 38.837),1
10993,-122.44,38.568,26,05,1972,no,Medicago polymorpha,147,POINT (-122.44 38.568),1
10994,-122.598,38.597,25,02,1980,no,Medicago polymorpha,56,POINT (-122.598 38.597),1
10995,-118.345,34.281,07,05,2010,no,Medicago polymorpha,127,POINT (-118.345 34.281),6
11008,-122.375,37.74,08,11,2014,no,Medicago polymorpha,312,POINT (-122.375 37.74),4
11043,-122.067,36.95,30,04,2016,no,Medicago polymorpha,121,POINT (-122.067 36.95),4
11061,-118.82,34.127,02,04,2016,no,Medicago polymorpha,93,POINT (-118.82 34.127),6
11064,-122.063,36.951,30,04,2016,no,Medicago polymorpha,121,POINT (-122.063 36.951),4
11073,-121.146,38.74,29,02,2016,no,Medicago polymorpha,60,POINT (-121.146 38.74),2
11079,-121.868,37.334,07,05,2016,no,Medicago polymorpha,128,POINT (-121.868 37.334),4
11085,-122.063,36.951,30,04,2016,no,Medicago polymorpha,121,POINT (-122.063 36.951),4
11112,-122.007,37.937,15,04,2016,no,Medicago polymorpha,106,POINT (-122.007 37.937),4
11120,-117.33,33.983,17,04,1968,no,Medicago polymorpha,108,POINT (-117.33 33.983),6
11121,-117.342,34.031,04,05,1966,no,Medicago polymorpha,124,POINT (-117.342 34.031),6
11125,-117.328,33.981,27,02,1966,no,Medicago polymorpha,58,POINT (-117.328 33.981),6
11127,-121.607,38.554,12,05,2016,no,Medicago polymorpha,133,POINT (-121.607 38.554),2
11178,-122.264,37.908,17,04,2016,no,Medicago polymorpha,108,POINT (-122.264 37.908),4
11191,-121.282,39.19,06,04,2008,no,Medicago polymorpha,97,POINT (-121.282 39.19),2
11229,-117.243,32.756,05,03,2011,no,Medicago polymorpha,64,POINT (-117.243 32.756),6
11244,-121.643,38.442,10,06,2015,no,Medicago polymorpha,161,POINT (-121.643 38.442),2
11325,-122.139,38.245,29,04,2014,no,Medicago polymorpha,119,POINT (-122.139 38.245),1
11371,-123.798,39.308,29,05,1983,no,Medicago polymorpha,149,POINT (-123.798 39.308),1
11372,-123.799,39.336,11,05,1983,no,Medicago polymorpha,131,POINT (-123.799 39.336),1
11373,-123.799,39.336,11,05,1983,no,Medicago polymorpha,131,POINT (-123.799 39.336),1
11374,-119.666,34.012,26,03,2016,no,Medicago polymorpha,86,POINT (-119.666 34.012),6
11379,-118.416,33.388,07,11,2015,no,Medicago polymorpha,311,POINT (-118.416 33.388),6
11381,-118.706,34.084,14,06,2011,no,Medicago polymorpha,165,POINT (-118.706 34.084),6
11382,-121.841,38.408,14,04,2010,no,Medicago polymorpha,104,POINT (-121.841 38.408),2
11383,-122.214,38.038,07,05,2006,no,Medicago polymorpha,127,POINT (-122.214 38.038),4
11384,-121.709,38.495,14,04,2010,no,Medicago polymorpha,104,POINT (-121.709 38.495),2
11385,-124.233,41.767,18,06,1974,no,Medicago polymorpha,169,POINT (-124.233 41.767),1
11386,-122.219,38.157,20,04,2011,no,Medicago polymorpha,110,POINT (-122.219 38.157),1
11387,-122.097,38.507,01,05,2010,no,Medicago polymorpha,121,POINT (-122.097 38.507),2
11390,-122.097,38.507,13,04,2010,no,Medicago polymorpha,103,POINT (-122.097 38.507),2
11391,-121.174,37.465,25,03,2015,no,Medicago polymorpha,84,POINT (-121.174 37.465),5
11392,-124.067,40.033,17,06,1974,no,Medicago polymorpha,168,POINT (-124.067 40.033),1
11393,-121.47,38.478,01,01,1980,no,Medicago polymorpha,1,POINT (-121.47 38.478),2
11394,-122.101,38.512,03,04,2010,no,Medicago polymorpha,93,POINT (-122.101 38.512),2
11395,-122.097,38.507,01,05,2010,no,Medicago polymorpha,121,POINT (-122.097 38.507),2
11397,-121.194,38.647,20,04,1990,no,Medicago polymorpha,110,POINT (-121.194 38.647),2
11398,-120.079,35.099,19,04,1999,no,Medicago polymorpha,109,POINT (-120.079 35.099),6
11399,-121.194,38.647,20,04,1990,no,Medicago polymorpha,110,POINT (-121.194 38.647),2
11401,-121.194,38.647,20,04,1990,no,Medicago polymorpha,110,POINT (-121.194 38.647),2
11403,-121.809,39.746,08,05,2009,no,Medicago polymorpha,128,POINT (-121.809 39.746),2
11405,-118.475,34.373,18,05,1967,no,Medicago polymorpha,138,POINT (-118.475 34.373),6
11406,-118.475,34.373,18,05,1967,no,Medicago polymorpha,138,POINT (-118.475 34.373),6
11407,-120.61,35.02,07,11,2013,no,Medicago polymorpha,311,POINT (-120.61 35.02),4
11409,-119.7,36.823,14,06,1990,no,Medicago polymorpha,165,POINT (-119.7 36.823),5
11410,-119.723,37.7,25,04,1972,no,Medicago polymorpha,116,POINT (-119.723 37.7),5
11411,-123.984,40.431,13,09,2009,no,Medicago polymorpha,256,POINT (-123.984 40.431),1
11413,-121.044,38.839,17,04,2010,no,Medicago polymorpha,107,POINT (-121.044 38.839),2
11415,-118.688,35.065,13,03,2016,no,Medicago polymorpha,73,POINT (-118.688 35.065),5
11416,-121.11,38.941,22,02,2014,no,Medicago polymorpha,53,POINT (-121.11 38.941),2
11421,-119.185,34.144,12,02,2006,no,Medicago polymorpha,43,POINT (-119.185 34.144),6
11422,-120.748,35.82,31,03,2003,no,Medicago polymorpha,90,POINT (-120.748 35.82),4
11423,-118.591,33.029,06,04,2005,no,Medicago polymorpha,96,POINT (-118.591 33.029),6
11424,-119.37,34.014,28,04,1993,no,Medicago polymorpha,118,POINT (-119.37 34.014),6
11427,-119.041,33.472,14,05,1975,no,Medicago polymorpha,134,POINT (-119.041 33.472),6
11428,-119.876,34.025,11,04,1990,no,Medicago polymorpha,101,POINT (-119.876 34.025),6
11429,-118.36,33.36,05,04,1998,no,Medicago polymorpha,95,POINT (-118.36 33.36),6
11431,-119.04,33.477,22,03,1970,no,Medicago polymorpha,81,POINT (-119.04 33.477),6
11434,-118.554,33.002,23,04,1967,no,Medicago polymorpha,113,POINT (-118.554 33.002),6
11435,-119.543,34.036,29,04,1971,no,Medicago polymorpha,119,POINT (-119.543 34.036),6
11436,-119.7,33.993,31,05,1990,no,Medicago polymorpha,151,POINT (-119.7 33.993),6
11437,-119.031,33.481,28,04,1968,no,Medicago polymorpha,119,POINT (-119.031 33.481),6
11438,-119.364,34.015,26,10,1979,no,Medicago polymorpha,299,POINT (-119.364 34.015),6
11439,-119.723,34.436,12,04,1967,no,Medicago polymorpha,102,POINT (-119.723 34.436),6
11440,-119.5,33.246,06,03,1985,no,Medicago polymorpha,65,POINT (-119.5 33.246),6
11441,-120.346,34.038,17,03,1972,no,Medicago polymorpha,77,POINT (-120.346 34.038),6
11442,-119.875,34.011,08,05,1990,no,Medicago polymorpha,128,POINT (-119.875 34.011),6
11443,-119.519,34.391,04,02,1984,no,Medicago polymorpha,35,POINT (-119.519 34.391),6
11445,-120.353,34.034,09,06,2000,no,Medicago polymorpha,161,POINT (-120.353 34.034),6
11447,-119.364,34.016,23,04,1982,no,Medicago polymorpha,113,POINT (-119.364 34.016),6
11451,-120.337,34.029,25,04,2000,no,Medicago polymorpha,116,POINT (-120.337 34.029),6
11453,-119.844,34.408,03,02,1974,no,Medicago polymorpha,34,POINT (-119.844 34.408),6
11456,-118.395,33.385,14,05,1998,no,Medicago polymorpha,134,POINT (-118.395 33.385),6
11458,-119.87,34.03,08,05,1991,no,Medicago polymorpha,128,POINT (-119.87 34.03),6
11460,-120.837,35.754,17,03,1993,no,Medicago polymorpha,76,POINT (-120.837 35.754),4
11462,-119.721,33.98,17,04,1989,no,Medicago polymorpha,107,POINT (-119.721 33.98),6
11463,-117.243,32.702,11,04,2003,no,Medicago polymorpha,101,POINT (-117.243 32.702),6
11465,-119.451,33.23,08,04,1982,no,Medicago polymorpha,98,POINT (-119.451 33.23),6
11470,-120.043,34.49,17,05,1974,no,Medicago polymorpha,137,POINT (-120.043 34.49),6
11471,-120.051,34.017,30,04,1977,no,Medicago polymorpha,120,POINT (-120.051 34.017),6
11472,-119.928,34.06,09,05,1981,no,Medicago polymorpha,129,POINT (-119.928 34.06),6
11473,-119.031,33.481,07,06,1999,no,Medicago polymorpha,158,POINT (-119.031 33.481),6
11477,-118.461,33.432,06,05,2000,no,Medicago polymorpha,127,POINT (-118.461 33.432),6
11479,-120.731,35.334,21,01,1984,no,Medicago polymorpha,21,POINT (-120.731 35.334),4
11480,-119.553,33.263,23,04,1966,no,Medicago polymorpha,113,POINT (-119.553 33.263),6
11482,-118.423,32.831,07,04,1990,no,Medicago polymorpha,97,POINT (-118.423 32.831),6
11483,-119.747,34.007,12,04,1990,no,Medicago polymorpha,102,POINT (-119.747 34.007),6
11491,-120.685,35.339,11,08,2000,no,Medicago polymorpha,224,POINT (-120.685 35.339),4
11492,-118.466,32.874,21,05,1991,no,Medicago polymorpha,141,POINT (-118.466 32.874),6
11493,-120.354,34.04,06,06,2000,no,Medicago polymorpha,158,POINT (-120.354 34.04),6
11494,-119.751,34.445,17,04,1977,no,Medicago polymorpha,107,POINT (-119.751 34.445),6
11497,-119.7,34.007,03,03,1992,no,Medicago polymorpha,63,POINT (-119.7 34.007),6
11501,-119.433,34.012,30,03,1994,no,Medicago polymorpha,89,POINT (-119.433 34.012),6
11503,-118.412,35.728,12,05,1966,no,Medicago polymorpha,132,POINT (-118.412 35.728),5
11504,-120.342,34.033,17,03,1972,no,Medicago polymorpha,77,POINT (-120.342 34.033),6
11505,-119.525,33.248,29,04,1978,no,Medicago polymorpha,119,POINT (-119.525 33.248),6
11508,-118.52,32.944,17,05,1991,no,Medicago polymorpha,137,POINT (-118.52 32.944),6
11509,-118.316,33.316,04,04,2002,no,Medicago polymorpha,94,POINT (-118.316 33.316),6
11510,-119.126,34.102,21,05,1977,no,Medicago polymorpha,141,POINT (-119.126 34.102),6
11513,-117.244,32.668,30,03,1993,no,Medicago polymorpha,89,POINT (-117.244 32.668),6
11514,-120.043,34.49,17,05,1974,no,Medicago polymorpha,137,POINT (-120.043 34.49),6
11518,-120.142,34.476,28,03,2010,no,Medicago polymorpha,87,POINT (-120.142 34.476),6
11520,-122.354,37.523,19,03,2013,no,Medicago polymorpha,78,POINT (-122.354 37.523),4
11526,-121.322,36.07,16,05,1994,no,Medicago polymorpha,136,POINT (-121.322 36.07),4
11527,-118.394,33.361,05,05,2001,no,Medicago polymorpha,125,POINT (-118.394 33.361),6
11529,-120.331,34.035,23,04,1998,no,Medicago polymorpha,113,POINT (-120.331 34.035),6
11530,-120.055,34.011,07,05,1979,no,Medicago polymorpha,127,POINT (-120.055 34.011),6
11551,-120.042,33.994,07,05,2006,no,Medicago polymorpha,127,POINT (-120.042 33.994),6
11564,-124.173,40.815,12,04,1980,no,Medicago polymorpha,103,POINT (-124.173 40.815),1
11565,-122.568,39.103,10,04,1987,no,Medicago polymorpha,100,POINT (-122.568 39.103),2
11566,-123.806,39.332,23,05,1979,no,Medicago polymorpha,143,POINT (-123.806 39.332),1
11567,-124.055,40.028,15,06,1980,no,Medicago polymorpha,167,POINT (-124.055 40.028),1
11568,-123.155,39.228,31,03,1978,no,Medicago polymorpha,90,POINT (-123.155 39.228),1
11569,-124.161,40.81,15,06,1976,no,Medicago polymorpha,167,POINT (-124.161 40.81),1
11570,-123.869,40.126,16,05,1978,no,Medicago polymorpha,136,POINT (-123.869 40.126),1
11571,-123.969,40.052,13,05,1978,no,Medicago polymorpha,133,POINT (-123.969 40.052),1
11572,-123.869,40.126,16,05,1978,no,Medicago polymorpha,136,POINT (-123.869 40.126),1
11573,-124.164,40.774,24,04,1978,no,Medicago polymorpha,114,POINT (-124.164 40.774),1
11574,-123.193,40.737,30,03,1968,no,Medicago polymorpha,90,POINT (-123.193 40.737),1
11578,-118.507,34.365,26,06,1967,no,Medicago polymorpha,177,POINT (-118.507 34.365),6
11584,-120.874,35.291,17,04,1989,no,Medicago polymorpha,107,POINT (-120.874 35.291),4
11585,-124.126,41.166,11,05,1974,no,Medicago polymorpha,131,POINT (-124.126 41.166),1
11586,-124.161,40.81,19,06,1976,no,Medicago polymorpha,171,POINT (-124.161 40.81),1
11587,-124.254,41.782,21,04,1978,no,Medicago polymorpha,111,POINT (-124.254 41.782),1
11588,-122.377,39.015,22,04,1978,no,Medicago polymorpha,112,POINT (-122.377 39.015),2
11589,-124.072,40.961,09,04,1978,no,Medicago polymorpha,99,POINT (-124.072 40.961),1
11591,-122.452,39.029,04,05,1974,no,Medicago polymorpha,124,POINT (-122.452 39.029),2
11592,-124.161,40.81,19,06,1976,no,Medicago polymorpha,171,POINT (-124.161 40.81),1
11595,-124.102,41.594,17,10,1970,no,Medicago polymorpha,290,POINT (-124.102 41.594),1
11596,-121.635,39.646,20,04,1974,no,Medicago polymorpha,110,POINT (-121.635 39.646),2
11615,-121.543,39.669,21,04,1979,no,Medicago polymorpha,111,POINT (-121.543 39.669),2
11642,-122.29,38.624,01,12,2004,no,Medicago polymorpha,336,POINT (-122.29 38.624),2
11732,-117.243,32.673,11,03,2015,no,Medicago polymorpha,70,POINT (-117.243 32.673),6
11734,-117.832,33.607,11,04,2013,no,Medicago polymorpha,101,POINT (-117.832 33.607),6
11736,-118.332,34.272,29,03,2011,no,Medicago polymorpha,88,POINT (-118.332 34.272),6
11738,-118.395,33.385,14,05,1998,no,Medicago polymorpha,134,POINT (-118.395 33.385),6
11740,-117.24,32.814,03,02,2012,no,Medicago polymorpha,34,POINT (-117.24 32.814),6
11836,-117.8,34.16,16,07,2015,no,Medicago polymorpha,197,POINT (-117.8 34.16),6
11837,-120.111,39.19,10,10,1970,no,Medicago polymorpha,283,POINT (-120.111 39.19),3
11875,-118.209,34.148,09,05,2001,no,Medicago polymorpha,129,POINT (-118.209 34.148),6
11876,-118.445,33.968,11,04,2010,no,Medicago polymorpha,101,POINT (-118.445 33.968),6
11877,-118.31,34.22,13,04,2002,no,Medicago polymorpha,103,POINT (-118.31 34.22),6
11878,-118.156,33.848,13,05,1995,no,Medicago polymorpha,133,POINT (-118.156 33.848),6
11879,-118.274,34.186,22,02,2003,no,Medicago polymorpha,53,POINT (-118.274 34.186),6
11893,-117.143,32.75,09,04,2016,no,Medicago polymorpha,100,POINT (-117.143 32.75),6
11894,-122.285,37.467,15,04,2007,no,Medicago polymorpha,105,POINT (-122.285 37.467),4
11899,-118.591,33.029,06,04,2005,no,Medicago polymorpha,96,POINT (-118.591 33.029),6
11900,-118.49,32.878,13,04,1976,no,Medicago polymorpha,104,POINT (-118.49 32.878),6
11910,-121.099,38.95,16,10,2012,no,Medicago polymorpha,290,POINT (-121.099 38.95),2
11913,-121.125,35.721,11,06,2010,no,Medicago polymorpha,162,POINT (-121.125 35.721),4
11918,-121.695,36.621,27,02,2012,no,Medicago polymorpha,58,POINT (-121.695 36.621),4
11919,-122.02,36.965,30,07,2006,no,Medicago polymorpha,211,POINT (-122.02 36.965),4
11920,-122.031,36.974,05,04,2004,no,Medicago polymorpha,96,POINT (-122.031 36.974),4
11921,-121.579,36.066,14,04,1979,no,Medicago polymorpha,104,POINT (-121.579 36.066),4
11923,-121.902,36.978,27,04,1972,no,Medicago polymorpha,118,POINT (-121.902 36.978),4
11926,-121.7,38.533,13,04,1975,no,Medicago polymorpha,103,POINT (-121.7 38.533),2
11930,-120.051,34.017,30,04,1977,no,Medicago polymorpha,120,POINT (-120.051 34.017),6
11931,-116.972,33.458,03,05,1995,no,Medicago polymorpha,123,POINT (-116.972 33.458),6
11932,-117.742,33.917,27,07,2009,no,Medicago polymorpha,208,POINT (-117.742 33.917),6
11935,-116.986,33.496,18,03,1989,no,Medicago polymorpha,77,POINT (-116.986 33.496),6
11936,-116.961,33.454,11,05,1990,no,Medicago polymorpha,131,POINT (-116.961 33.454),6
11937,-117.888,34.163,10,03,2009,no,Medicago polymorpha,69,POINT (-117.888 34.163),6
11938,-118.483,33.445,04,09,1975,no,Medicago polymorpha,247,POINT (-118.483 33.445),6
11939,-116.897,32.611,03,03,2005,no,Medicago polymorpha,62,POINT (-116.897 32.611),6
11940,-119.557,33.272,23,04,1966,no,Medicago polymorpha,113,POINT (-119.557 33.272),6
11941,-119.87,34.03,08,05,1991,no,Medicago polymorpha,128,POINT (-119.87 34.03),6
11942,-117.715,33.462,12,03,2008,no,Medicago polymorpha,72,POINT (-117.715 33.462),6
11944,-121.809,39.746,08,05,2009,no,Medicago polymorpha,128,POINT (-121.809 39.746),2
11947,-117.904,34.008,25,03,2008,no,Medicago polymorpha,85,POINT (-117.904 34.008),6
11949,-118.345,34.281,07,05,2010,no,Medicago polymorpha,127,POINT (-118.345 34.281),6
11950,-117.589,33.497,24,03,2000,no,Medicago polymorpha,84,POINT (-117.589 33.497),6
11951,-119.684,34.019,06,05,1984,no,Medicago polymorpha,127,POINT (-119.684 34.019),6
11952,-118.433,33.933,18,05,1988,no,Medicago polymorpha,139,POINT (-118.433 33.933),6
11953,-118.452,33.35,18,05,1967,no,Medicago polymorpha,138,POINT (-118.452 33.35),6
11954,-117.391,33.78,10,04,1981,no,Medicago polymorpha,100,POINT (-117.391 33.78),6
11955,-117.8,34.132,17,04,2008,no,Medicago polymorpha,108,POINT (-117.8 34.132),6
11956,-116.934,32.629,01,02,1997,no,Medicago polymorpha,32,POINT (-116.934 32.629),6
11957,-117.167,33.733,12,03,1993,no,Medicago polymorpha,71,POINT (-117.167 33.733),6
11958,-118.663,34.689,25,03,1997,no,Medicago polymorpha,84,POINT (-118.663 34.689),6
11959,-118.728,35.024,12,03,2016,no,Medicago polymorpha,72,POINT (-118.728 35.024),5
11961,-117.671,34.228,29,05,1967,no,Medicago polymorpha,149,POINT (-117.671 34.228),6
11962,-119.072,34.337,01,04,2015,no,Medicago polymorpha,91,POINT (-119.072 34.337),6
11963,-121.471,38.846,12,05,2011,no,Medicago polymorpha,132,POINT (-121.471 38.846),2
11964,-117.258,34.045,27,03,1966,no,Medicago polymorpha,86,POINT (-117.258 34.045),6
11965,-119.061,34.086,21,05,1977,no,Medicago polymorpha,141,POINT (-119.061 34.086),6
11966,-117.743,34.153,13,04,1998,no,Medicago polymorpha,103,POINT (-117.743 34.153),6
11967,-119.733,33.983,23,04,1979,no,Medicago polymorpha,113,POINT (-119.733 33.983),6
11968,-119.088,34.308,24,03,2015,no,Medicago polymorpha,83,POINT (-119.088 34.308),6
11969,-118.413,35.728,12,05,1966,no,Medicago polymorpha,132,POINT (-118.413 35.728),5
11970,-120.212,35.653,12,11,1971,no,Medicago polymorpha,316,POINT (-120.212 35.653),4
11972,-118.691,35.069,13,03,2016,no,Medicago polymorpha,73,POINT (-118.691 35.069),5
11974,-122.932,39.168,25,03,2007,no,Medicago polymorpha,84,POINT (-122.932 39.168),2
11976,-117.271,33.47,23,07,1985,no,Medicago polymorpha,204,POINT (-117.271 33.47),6
11977,-117.656,33.66,05,09,2008,no,Medicago polymorpha,249,POINT (-117.656 33.66),6
11979,-119.03,33.481,28,04,1968,no,Medicago polymorpha,119,POINT (-119.03 33.481),6
11983,-116.958,33.452,11,05,1990,no,Medicago polymorpha,131,POINT (-116.958 33.452),6
11986,-118.394,34.308,24,03,2010,no,Medicago polymorpha,83,POINT (-118.394 34.308),6
11987,-117.869,33.59,16,04,1966,no,Medicago polymorpha,106,POINT (-117.869 33.59),6
